2021-04-05,3915,58993.4
2021-04-06,3916,57996.3
2021-04-07,3917,55948.7
2021-04-08,3918,58077.4
2021-04-09,3919,58118.7
2021-04-10,3920,59748.4
2021-04-11,3921,59978.7
2021-04-12,3922,59863.8
2021-04-13,3923,63540.9
2021-04-14,3924,62980.4
2021-04-15,3925,63216
2021-04-16,3926,61379.7
2021-04-17,3927,60041.9
2021-04-18,3928,56207.1
2021-04-19,3929,55646.1
2021-04-20,3930,56483.2
2021-04-21,3931,53820.2
2021-04-22,3932,51729.5
2021-04-23,3933,51143.6
2021-04-24,3934,50088.9
2021-04-25,3935,48963.6
2021-04-26,3936,54020.5
2021-04-27,3937,55036.5
2021-04-28,3938,54841.4
2021-04-29,3939,53560.8
2021-04-30,3940,57720.3
2021-05-01,3941,57807.1
2021-05-02,3942,56603.8
2021-05-03,3943,57169.8
2021-05-04,3944,53741.5
2021-05-05,3945,57441.3
2021-05-06,3946,56405.4
2021-05-07,3947,57337.2
2021-05-08,3948,58840.1
2021-05-09,3949,58238.3
2021-05-10,3950,55848.9
2021-05-11,3951,56695.7
2021-05-12,3952,49384.2
2021-05-13,3953,49704.6
2021-05-14,3954,49839.8
2021-05-15,3955,46708.8
2021-05-16,3956,46426.4
2021-05-17,3957,43541.3
2021-05-18,3958,42897.3
2021-05-19,3959,36720.5
2021-05-20,3960,40717.2
2021-05-21,3961,37297.4
2021-05-22,3962,37448.3
2021-05-23,3963,34679.7
2021-05-24,3964,38750.6
2021-05-25,3965,38378.3
2021-05-26,3966,39249.2
2021-05-27,3967,38417.3
2021-05-28,3968,35662.5
2021-05-29,3969,34584.6
2021-05-30,3970,35652.8
2021-05-31,3971,37298.6
2021-06-01,3972,36687.6
2021-06-02,3973,37555.8
2021-06-03,3974,39187.3
2021-06-04,3975,36851.3
2021-06-05,3976,35520
2021-06-06,3977,35815.4
2021-06-07,3978,33578
2021-06-08,3979,33382.9
2021-06-09,3980,37332.2
2021-06-10,3981,36649.4
2021-06-11,3982,37314.6
2021-06-12,3983,35467.5
2021-06-13,3984,39022.9
2021-06-14,3985,40529.4
2021-06-15,3986,40156.1
2021-06-16,3987,38336
2021-06-17,3988,38052
2021-06-18,3989,35749.4
2021-06-19,3990,35513.4
2021-06-20,3991,35595.8
2021-06-21,3992,31692
2021-06-22,3993,32496.4
2021-06-23,3994,33674.3
2021-06-24,3995,34665.8
2021-06-25,3996,31594
2021-06-26,3997,32243.4
2021-06-27,3998,34678.5
2021-06-28,3999,34475.9
2021-06-29,4000,35834.7
2021-06-30,4001,35026.9
2021-07-01,4002,33543.6
2021-07-02,4003,33813.4
2021-07-03,4004,34742.8
2021-07-04,4005,35298.2
2021-07-05,4006,33687.8
2021-07-06,4007,34225.6
2021-07-07,4008,33867.8
2021-07-08,4009,32866.3
2021-07-09,4010,33797.4
2021-07-10,4011,33510.6
2021-07-11,4012,34227.7
2021-07-12,4013,33113
2021-07-13,4014,32728.1
2021-07-14,4015,32820.7
2021-07-15,4016,31840.5
2021-07-16,4017,31394
2021-07-17,4018,31518.6
2021-07-18,4019,31785.4
2021-07-19,4020,30837.2
2021-07-20,4021,29793.8
2021-07-21,4022,32131.4
2021-07-22,4023,32298.9
2021-07-23,4024,33603.3
2021-07-24,4025,33824.8
2021-07-25,4026,35391.1
2021-07-26,4027,37276.6
2021-07-27,4028,39452
2021-07-28,4029,40003.2
2021-07-29,4030,40001.4
2021-07-30,4031,42203.4
2021-07-31,4032,41553.7
2021-08-01,4033,39878.3
2021-08-02,4034,39168.4
2021-08-03,4035,38130.3
2021-08-04,4036,39736.9
2021-08-05,4037,40867.2
2021-08-06,4038,42795.4
2021-08-07,4039,44614.2
2021-08-08,4040,43792.8
2021-08-09,4041,46284.3
2021-08-10,4042,45593.8
2021-08-11,4043,45564.3
2021-08-12,4044,44403.4
2021-08-13,4045,47809.1
2021-08-14,4046,47081.5
2021-08-15,4047,46991.3
2021-08-16,4048,45996.3
2021-08-17,4049,44691.6
2021-08-18,4050,44723.8
2021-08-19,4051,46755.9
2021-08-20,4052,49324
2021-08-21,4053,48875.8
2021-08-22,4054,49254.5
2021-08-23,4055,49539.7
2021-08-24,4056,47714.7
2021-08-25,4057,48994.5
2021-08-26,4058,46831.6
2021-08-27,4059,49064.3
2021-08-28,4060,48897.1
2021-08-29,4061,48777.4
2021-08-30,4062,46992.7
2021-08-31,4063,47130.4
2021-09-01,4064,48819.4
2021-09-02,4065,49274.3
2021-09-03,4066,49999
2021-09-04,4067,49918.4
2021-09-05,4068,51768.6
2021-09-06,4069,52672.1
2021-09-07,4070,46779.6
2021-09-08,4071,46061.4
2021-09-09,4072,46385.6
2021-09-10,4073,44842.8
2021-09-11,4074,45161.9
2021-09-12,4075,46062.3
2021-09-13,4076,44949.5
2021-09-14,4077,47077.5
2021-09-15,4078,48130.6
2021-09-16,4079,47748
2021-09-17,4080,47282.8
2021-09-18,4081,48306.7
2021-09-19,4082,47238.7
2021-09-20,4083,42870.6
2021-09-21,4084,40651.3
2021-09-22,4085,43551.6
2021-09-23,4086,44869.2
2021-09-24,4087,42819.9
2021-09-25,4088,42686.8
2021-09-26,4089,43203.4
2021-09-27,4090,42172.6
2021-09-28,4091,41022.3
2021-09-29,4092,41536.8
2021-09-30,4093,43823.3
2021-10-01,4094,48146
2021-10-02,4095,47666.9
2021-10-03,4096,48200.1
2021-10-04,4097,49227.3
2021-10-05,4098,51469.3
2021-10-06,4099,55323.2
2021-10-07,4100,53783.9
2021-10-08,4101,53914.7
2021-10-09,4102,54942.5
2021-10-10,4103,54687.7
2021-10-11,4104,57477.3
2021-10-12,4105,56015.9
2021-10-13,4106,57380.1
2021-10-14,4107,57345.8
2021-10-15,4108,61672.5
2021-10-16,4109,60861.1
2021-10-17,4110,61527.5
2021-10-18,4111,62056.3
2021-10-19,4112,64278.5
2021-10-20,4113,65979.1
2021-10-21,4114,62210.2
2021-10-22,4115,60690.3
2021-10-23,4116,61312.5
2021-10-24,4117,60866.5
2021-10-25,4118,63067
2021-10-26,4119,60310.8
2021-10-27,4120,58438.1
2021-10-28,4121,60582.5
2021-10-29,4122,62242.8
2021-10-30,4123,61840.1
2021-10-31,4124,61309.6
2021-11-01,4125,60915.3
2021-11-02,4126,63221.7
2021-11-03,4127,62918.5
2021-11-04,4128,61412.6
2021-11-05,4129,60974.3
2021-11-06,4130,61483.9
2021-11-07,4131,63273.2
2021-11-08,4132,67527.9
2021-11-09,4133,66904.4
2021-11-10,4134,64932.6
2021-11-11,4135,64806.7
2021-11-12,4136,64134.5
2021-11-13,4137,64398.6
2021-11-14,4138,65508.2
2021-11-15,4139,63597.9
2021-11-16,4140,60089.1
2021-11-17,4141,60367.8
2021-11-18,4142,56955.3
2021-11-19,4143,58083.4
2021-11-20,4144,59717.6
2021-11-21,4145,58714.3
2021-11-22,4146,56308.8
2021-11-23,4147,57573.2
2021-11-24,4148,57171.7
2021-11-25,4149,58935.1
2021-11-26,4150,53730.9
2021-11-27,4151,54765.9
2021-11-28,4152,57291.5
2021-11-29,4153,57794.8
2021-11-30,4154,56882.9
2021-12-01,4155,57210.3
2021-12-02,4156,56496
2021-12-03,4157,53631.5
2021-12-04,4158,49195.2
2021-12-05,4159,49405.5
2021-12-06,4160,50562.1
2021-12-07,4161,50595.2
2021-12-08,4162,50473.9
2021-12-09,4163,47596.6
2021-12-10,4164,47137.2
2021-12-11,4165,49314.5
2021-12-12,4166,50081
2021-12-13,4167,46703.6
